"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.777777777777778,0.125,8,"r0","diff",-0.491208007841866,"0.778","8"
0.888888888888889,0.125,8,"r0","diff",-0.533461042173229,"0.889","8"
1,0.125,8,"r0","diff",-0.572879831389327,"1","8"
0,0.111111111111111,9,"r0","diff",-0.232816213418835,"0","9"
0.111111111111111,0.111111111111111,9,"r0","diff",-0.25505744006976,"0.111","9"
0.222222222222222,0.111111111111111,9,"r0","diff",-0.280650484987044,"0.222","9"
0.333333333333333,0.111111111111111,9,"r0","diff",-0.309959256730221,"0.333","9"
0.444444444444444,0.111111111111111,9,"r0","diff",-0.343128510512118,"0.444","9"
0.555555555555556,0.111111111111111,9,"r0","diff",-0.379877148393303,"0.556","9"
0.666666666666667,0.111111111111111,9,"r0","diff",-0.419297866546837,"0.667","9"
0.777777777777778,0.111111111111111,9,"r0","diff",-0.459808737417232,"0.778","9"
0.888888888888889,0.111111111111111,9,"r0","diff",-0.499391885405547,"0.889","9"
1,0.111111111111111,9,"r0","diff",-0.536078088026928,"1","9"
0,0.1,10,"r0","diff",-0.217295132524246,"0","10"
0.111111111111111,0.1,10,"r0","diff",-0.238312108986994,"0.111","10"
0.222222222222222,0.1,10,"r0","diff",-0.262525383798359,"0.222","10"
0.333333333333333,0.1,10,"r0","diff",-0.290281064397704,"0.333","10"
0.444444444444444,0.1,10,"r0","diff",-0.321709257150652,"0.444","10"
0.555555555555556,0.1,10,"r0","diff",-0.356521318971242,"0.556","10"
0.666666666666667,0.1,10,"r0","diff",-0.393815294856224,"0.667","10"
0.777777777777778,0.1,10,"r0","diff",-0.432035382167885,"0.778","10"
0.888888888888889,0.1,10,"r0","diff",-0.469218985192319,"0.889","10"
1,0.1,10,"r0","diff",-0.503484248790754,"1","10"
0,0.0909090909090909,11,"r0","diff",-0.203714186741482,"0","11"
0.111111111111111,0.0909090909090909,11,"r0","diff",-0.223626362778794,"0.111","11"
0.222222222222222,0.0909090909090909,11,"r0","diff",-0.246590101397086,"0.222","11"
0.333333333333333,0.0909090909090909,11,"r0","diff",-0.272934667024605,"0.333","11"
0.444444444444444,0.0909090909090909,11,"r0","diff",-0.302776903709747,"0.444","11"
0.555555555555556,0.0909090909090909,11,"r0","diff",-0.33582294602758,"0.556","11"
0.666666666666667,0.0909090909090909,11,"r0","diff",-0.37117998536064,"0.667","11"
0.777777777777778,0.0909090909090909,11,"r0","diff",-0.407323497368969,"0.778","11"
0.888888888888889,0.0909090909090909,11,"r0","diff",-0.4423508272537,"0.889","11"
1,0.0909090909090909,11,"r0","diff",-0.474467786594549,"1","11"
0,0.0833333333333333,12,"r0","diff",-0.1917309992861,"0","12"
0.111111111111111,0.0833333333333333,12,"r0","diff",-0.210642880482236,"0.111","12"
0.222222222222222,0.0833333333333333,12,"r0","diff",-0.232471994912333,"0.222","12"
0.333333333333333,0.0833333333333333,12,"r0","diff",-0.257531829039112,"0.333","12"
0.444444444444444,0.0833333333333333,12,"r0","diff",-0.285927329825391,"0.444","12"
0.555555555555556,0.0833333333333333,12,"r0","diff",-0.31736137824929,"0.556","12"
0.666666666666667,0.0833333333333333,12,"r0","diff",-0.350953124884883,"0.667","12"
0.777777777777778,0.0833333333333333,12,"r0","diff",-0.385212587710639,"0.778","12"
0.888888888888889,0.0833333333333333,12,"r0","diff",-0.418298990044815,"0.889","12"
1,0.0833333333333333,12,"r0","diff",-0.44850339277035,"1","12"
0,0.0769230769230769,13,"r0","diff",-0.181079277103539,"0","13"
0.111111111111111,0.0769230769230769,13,"r0","diff",-0.199082339002556,"0.111","13"
0.222222222222222,0.0769230769230769,13,"r0","diff",-0.219878085183629,"0.222","13"
0.333333333333333,0.0769230769230769,13,"r0","diff",-0.243765305260769,"0.333","13"
0.444444444444444,0.0769230769230769,13,"r0","diff",-0.270838325930993,"0.444","13"
0.555555555555556,0.0769230769230769,13,"r0","diff",-0.300798401153489,"0.556","13"
0.666666666666667,0.0769230769230769,13,"r0","diff",-0.332778654204279,"0.667","13"
0.777777777777778,0.0769230769230769,13,"r0","diff",-0.365325509586225,"0.778","13"
0.888888888888889,0.0769230769230769,13,"r0","diff",-0.396660183626658,"0.889","13"
1,0.0769230769230769,13,"r0","diff",-0.425155085066566,"1","13"
0,0.0714285714285714,14,"r0","diff",-0.171548788834932,"0","14"
0.111111111111111,0.0714285714285714,14,"r0","diff",-0.188723268256246,"0.111","14"
0.222222222222222,0.0714285714285714,14,"r0","diff",-0.208574938593322,"0.222","14"
0.333333333333333,0.0714285714285714,14,"r0","diff",-0.231388940620469,"0.333","14"
0.444444444444444,0.0714285714285714,14,"r0","diff",-0.257250141902706,"0.444","14"
0.555555555555556,0.0714285714285714,14,"r0","diff",-0.285859490628825,"0.556","14"
0.666666666666667,0.0714285714285714,14,"r0","diff",-0.316365466546677,"0.667","14"
0.777777777777778,0.0714285714285714,14,"r0","diff",-0.347351750771287,"0.778","14"
0.888888888888889,0.0714285714285714,14,"r0","diff",-0.37710048640548,"0.889","14"
1,0.0714285714285714,14,"r0","diff",-0.404060815253291,"1","14"
0,0.0666666666666667,15,"r0","diff",-0.162971349393185,"0","15"
0.111111111111111,0.0666666666666667,15,"r0","diff",-0.179387832498141,"0.111","15"
0.222222222222222,0.0666666666666667,15,"r0","diff",-0.198374325932565,"0.222","15"
0.333333333333333,0.0666666666666667,15,"r0","diff",-0.220203311540318,"0.333","15"
0.444444444444444,0.0666666666666667,15,"r0","diff",-0.24495123690856,"0.444","15"
0.555555555555556,0.0666666666666667,15,"r0","diff",-0.272319804328921,"0.556","15"
0.666666666666667,0.0666666666666667,15,"r0","diff",-0.301473746860872,"0.667","15"
0.777777777777778,0.0666666666666667,15,"r0","diff",-0.331034130873789,"0.778","15"
0.888888888888889,0.0666666666666667,15,"r0","diff",-0.359342223498418,"0.889","15"
1,0.0666666666666667,15,"r0","diff",-0.384919039400175,"1","15"
0,0.0625,16,"r0","diff",-0.15521080894589,"0","16"
