"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.555555555555556,0.111111111111111,9,"end_time","diff",99.3430405067511,"0.556","9"
0.666666666666667,0.111111111111111,9,"end_time","diff",99.5430738456409,"0.667","9"
0.777777777777778,0.111111111111111,9,"end_time","diff",100.54324054009,"0.778","9"
0.888888888888889,0.111111111111111,9,"end_time","diff",102.743607267878,"0.889","9"
1,0.111111111111111,9,"end_time","diff",106.744274045674,"1","9"
0,0.1,10,"end_time","diff",102.943640606768,"0","10"
0.111111111111111,0.1,10,"end_time","diff",101.943473912319,"0.111","10"
0.222222222222222,0.1,10,"end_time","diff",100.94330721787,"0.222","10"
0.333333333333333,0.1,10,"end_time","diff",100.3432072012,"0.333","10"
0.444444444444444,0.1,10,"end_time","diff",100.14317386231,"0.444","10"
0.555555555555556,0.1,10,"end_time","diff",100.3432072012,"0.556","10"
0.666666666666667,0.1,10,"end_time","diff",101.543407234539,"0.667","10"
0.777777777777778,0.1,10,"end_time","diff",103.743773962327,"0.778","10"
0.888888888888889,0.1,10,"end_time","diff",107.944474079013,"0.889","10"
1,0.1,10,"end_time","diff",114.945640940157,"1","10"
0,0.0909090909090909,11,"end_time","diff",102.543573928988,"0","11"
0.111111111111111,0.0909090909090909,11,"end_time","diff",101.743440573429,"0.111","11"
0.222222222222222,0.0909090909090909,11,"end_time","diff",101.143340556759,"0.222","11"
0.333333333333333,0.0909090909090909,11,"end_time","diff",100.94330721787,"0.333","11"
0.444444444444444,0.0909090909090909,11,"end_time","diff",101.343373895649,"0.444","11"
0.555555555555556,0.0909090909090909,11,"end_time","diff",102.543573928988,"0.556","11"
0.666666666666667,0.0909090909090909,11,"end_time","diff",104.743940656776,"0.667","11"
0.777777777777778,0.0909090909090909,11,"end_time","diff",108.544574095683,"0.778","11"
0.888888888888889,0.0909090909090909,11,"end_time","diff",114.945640940157,"0.889","11"
1,0.0909090909090909,11,"end_time","diff",125.747441240207,"1","11"
0,0.0833333333333333,12,"end_time","diff",102.543573928988,"0","12"
0.111111111111111,0.0833333333333333,12,"end_time","diff",102.143507251209,"0.111","12"
0.222222222222222,0.0833333333333333,12,"end_time","diff",101.943473912319,"0.222","12"
0.333333333333333,0.0833333333333333,12,"end_time","diff",102.343540590098,"0.333","12"
0.444444444444444,0.0833333333333333,12,"end_time","diff",103.343707284547,"0.444","12"
0.555555555555556,0.0833333333333333,12,"end_time","diff",105.344040673446,"0.556","12"
0.666666666666667,0.0833333333333333,12,"end_time","diff",108.744607434572,"0.667","12"
0.777777777777778,0.0833333333333333,12,"end_time","diff",114.545574262377,"0.778","12"
0.888888888888889,0.0833333333333333,12,"end_time","diff",123.747107851309,"0.889","12"
1,0.0833333333333333,12,"end_time","diff",138.749608268045,"1","12"
0,0.0769230769230769,13,"end_time","diff",103.143673945658,"0","13"
0.111111111111111,0.0769230769230769,13,"end_time","diff",102.943640606768,"0.111","13"
0.222222222222222,0.0769230769230769,13,"end_time","diff",103.143673945658,"0.222","13"
0.333333333333333,0.0769230769230769,13,"end_time","diff",103.943807301217,"0.333","13"
0.444444444444444,0.0769230769230769,13,"end_time","diff",105.744107351225,"0.444","13"
0.555555555555556,0.0769230769230769,13,"end_time","diff",108.744607434572,"0.556","13"
0.666666666666667,0.0769230769230769,13,"end_time","diff",113.545407567928,"0.667","13"
0.777777777777778,0.0769230769230769,13,"end_time","diff",121.346707784631,"0.778","13"
0.888888888888889,0.0769230769230769,13,"end_time","diff",133.948808134689,"0.889","13"
1,0.0769230769230769,13,"end_time","diff",154.35220870145,"1","13"
0,0.0714285714285714,14,"end_time","diff",103.943807301217,"0","14"
0.111111111111111,0.0714285714285714,14,"end_time","diff",103.943807301217,"0.111","14"
0.222222222222222,0.0714285714285714,14,"end_time","diff",104.743940656776,"0.222","14"
0.333333333333333,0.0714285714285714,14,"end_time","diff",106.144174029005,"0.333","14"
0.444444444444444,0.0714285714285714,14,"end_time","diff",108.744607434572,"0.444","14"
0.555555555555556,0.0714285714285714,14,"end_time","diff",112.745274212369,"0.556","14"
0.666666666666667,0.0714285714285714,14,"end_time","diff",119.146341056843,"0.667","14"
0.777777777777778,0.0714285714285714,14,"end_time","diff",129.348041340223,"0.778","14"
0.888888888888889,0.0714285714285714,14,"end_time","diff",145.550741790298,"0.889","14"
1,0.0714285714285714,14,"end_time","diff",172.355209201534,"1","14"
0,0.0666666666666667,15,"end_time","diff",104.943973995666,"0","15"
0.111111111111111,0.0666666666666667,15,"end_time","diff",105.344040673446,"0.111","15"
0.222222222222222,0.0666666666666667,15,"end_time","diff",106.544240706784,"0.222","15"
0.333333333333333,0.0666666666666667,15,"end_time","diff",108.544574095683,"0.333","15"
0.444444444444444,0.0666666666666667,15,"end_time","diff",111.945140856809,"0.444","15"
0.555555555555556,0.0666666666666667,15,"end_time","diff",117.146007667945,"0.556","15"
0.666666666666667,0.0666666666666667,15,"end_time","diff",125.347374562427,"0.667","15"
