"epsilon","switch_rate","res_time","hit_metric","hit_diff","final_size_metric","final_size_diff","end_time_metric","end_time_diff","r0_metric","r0_diff","psI_metric","psI_diff","ptI_metric","ptI_diff"
0.777777777777778,0.05,20,0.314872036751809,-0.185127963248191,0.616686545779035,-0.180457772778934,356.059343223871,197.159343223871,2.29621218252343,0.296212182523428,0.0547573261808512,-0.0324439991320718,54.6091015169195,-3.29089848308052
0.888888888888889,0.05,20,0.301760295441833,-0.198239704558167,0.61290535210419,-0.18423896645378,410.66844474079,251.76844474079,2.40315785071585,0.403157850715854,0.0527775709388881,-0.0344237543740349,52.6087681280213,-5.29123187197867
1,0.05,20,0.313666314961276,-0.186333685038724,0.610792424304536,-0.186351894253434,504.884147357893,345.984147357893,2.52424149335904,0.524241493359044,0.0490128390315529,-0.0381884862813701,50.4084014002334,-7.49159859976663
0,0.0476190476190476,21,0.359415841993963,-0.140584158006037,0.626025698582805,-0.171118619975165,272.245374229038,113.345374229038,1.8746374235437,-0.125362576456296,0.0526215525929428,-0.0345797727199802,65.8109684947491,7.91096849474913
0.111111111111111,0.0476190476190476,21,0.35843876679979,-0.14156123320021,0.626207841657755,-0.170936476900215,275.245874312385,116.345874312385,1.91186808426213,-0.0881319157378653,0.0534664956849503,-0.0337348296279728,64.4107351225204,6.51073512252042
0.222222222222222,0.0476190476190476,21,0.355181470969146,-0.144818529030854,0.625913779887816,-0.171230538670154,279.446574429072,120.546574429072,1.95497569530413,-0.0450243046958734,0.0542712907290427,-0.0329300345838804,62.8104684114019,4.91046841140189
0.333333333333333,0.0476190476190476,21,0.349318878890267,-0.150681121109733,0.625044961279768,-0.172099357278201,286.047674612435,127.147674612435,2.00523450121741,0.00523450121741176,0.05498764847014,-0.032213676842783,61.2102017002834,3.31020170028338
0.444444444444444,0.0476190476190476,21,0.343121498352382,-0.156878501647618,0.623496632032495,-0.173647686525475,295.649274879147,136.749274879147,2.06414630585861,0.0641463058586069,0.0555413128105065,-0.0316600125024166,59.6099349891649,1.70993498916486
0.555555555555556,0.0476190476190476,21,0.33603155206633,-0.16396844793367,0.621176841709415,-0.175967476848554,310.251708618103,151.351708618103,2.13338140068347,0.133381400683469,0.0558158106159105,-0.0313855146970125,57.8096349391565,-0.0903650608434745
0.666666666666667,0.0476190476190476,21,0.32444743313174,-0.17555256686826,0.618059812982014,-0.179084505575955,333.255542590432,174.355542590432,2.21462311185733,0.214623111857327,0.0556236397841931,-0.0315776855287299,56.0093348891482,-1.89066511085181
0.777777777777778,0.0476190476190476,21,0.309974024665762,-0.190025975334238,0.614335428635322,-0.182808889922648,371.061843640607,212.161843640607,2.30929962395581,0.309299623955814,0.0546753854767889,-0.0325259398361341,54.2090348391399,-3.69096516086015
0.888888888888889,0.0476190476190476,21,0.298914375222799,-0.201085624777201,0.610819769919857,-0.186324548638112,435.672612102017,276.772612102017,2.41825470320028,0.418254703200283,0.0525256184358176,-0.0346757068771054,52.2087014502417,-5.69129854975829
1,0.0476190476190476,21,0.31586685443666,-0.18413314556334,0.609886974791379,-0.187257343766591,545.890981830305,386.990981830305,2.54149461809967,0.54149461809967,0.0485135005449355,-0.0386878247679875,49.8083013835639,-8.09169861643608
0,0.0454545454545455,22,0.35788708939287,-0.14211291060713,0.625021199744538,-0.172123118813431,273.845640940157,114.945640940157,1.87928048193097,-0.120719518069026,0.0528041555675731,-0.0343971697453499,65.4109018169695,7.51090181696949
0.111111111111111,0.0454545454545455,22,0.356922505588869,-0.143077494411131,0.625025969986335,-0.172118348571635,277.246207701284,118.346207701284,1.91708965408937,-0.0829103459106308,0.0536450761333632,-0.0335562491795598,64.0106684447408,6.11066844474078
0.222222222222222,0.0454545454545455,22,0.353647827617716,-0.146352172382284,0.624533771895117,-0.172610546662853,282.047007834639,123.147007834639,1.96089592995459,-0.0391040700454055,0.0544394788729266,-0.0327618464399964,62.4104017336223,4.51040173362227
0.333333333333333,0.0454545454545455,22,0.347727398636298,-0.152272601363702,0.623446904379439,-0.173697414178531,289.448241373562,130.548241373562,2.01200189584429,0.0120018958442905,0.0551395977120464,-0.0320617276008766,60.8101350225038,2.91013502250375
0.444444444444444,0.0454545454545455,22,0.341425598578999,-0.158574401421001,0.621665553971084,-0.175478764586886,300.450075012502,141.550075012502,2.07194012919458,0.0719401291945769,0.0556669859014452,-0.0315343394114778,59.2098683113852,1.30986831138523
0.555555555555556,0.0454545454545455,22,0.331399093588866,-0.168600906411134,0.619112345906051,-0.178031972651919,317.052842140357,158.152842140357,2.14240915313547,0.142409153135466,0.0558975267573333,-0.0313037985555898,57.4095682613769,-0.490431738623109
0.666666666666667,0.0454545454545455,22,0.319535883004632,-0.180464116995368,0.615801194073621,-0.181343124484348,343.457242873812,184.557242873812,2.22510931023316,0.225109310233162,0.0556370094374449,-0.0315643158754781,55.6092682113686,-2.29073178863144
0.777777777777778,0.0454545454545455,22,0.307419407150914,-0.192580592849086,0.61202910555529,-0.185115213002679,387.264544090682,228.364544090682,2.32146417680485,0.321464176804847,0.0545832245343713,-0.0326181007785517,53.8089681613602,-4.09103183863978
