"class","start_time","end_time","duration","final_size","ptEI","ptI","psEI","psI","hit","hit_time","rt_at_hit","r0","spectral_gap","epsilon","switch_rate","residence_time"
3,0,843.656243749583,843.656243749583,0.559807142475532,55.8037202480165,57.2038135875725,0.0513298186628707,0.0297712282834195,NA,NA,NA,NA,NA,0.6,0.0231259968102073,43.2413793103448
4,0,908.460564037602,908.460564037602,0.559992465756325,55.2036802453497,56.803786919128,0.0951909359846714,0.0534888499031479,NA,NA,NA,NA,NA,0.6,0.0231259968102073,43.2413793103448
5,0,1069.07127141809,1069.07127141809,0.560181516432272,48.2032135475698,50.0033335555704,0.210666559230116,0.115558255803077,NA,NA,NA,NA,NA,0.6,0.0231259968102073,43.2413793103448
-1,0,1134.87565837723,1134.87565837723,0.567092384285995,50.4033602240149,52.2034802320155,0.0763945299018117,0.0432956893893065,0.223627650939555,49.4032935529035,0.996825763641827,2.30325345865068,1.4720066999114,0.65,0.0231259968102073,43.2413793103448
1,0,752.450163344223,752.450163344223,0.566157889517028,54.4036269084606,55.6037069137943,0.0134759981552839,0.00929728551533344,NA,NA,NA,NA,NA,0.65,0.0231259968102073,43.2413793103448
2,0,798.053203546903,798.053203546903,0.566482768564383,54.8036535769051,56.2037469164611,0.0271436729228947,0.0166754863240177,NA,NA,NA,NA,NA,0.65,0.0231259968102073,43.2413793103448
3,0,845.856390426028,845.856390426028,0.566713379939805,55.2036802453497,56.6037735849057,0.0488228525909454,0.0283899448847989,NA,NA,NA,NA,NA,0.65,0.0231259968102073,43.2413793103448
4,0,910.86072404827,910.86072404827,0.56691011101461,54.8036535769051,56.4037602506834,0.0929836813309682,0.0522659831638853,NA,NA,NA,NA,NA,0.65,0.0231259968102073,43.2413793103448
5,0,1084.27228481899,1084.27228481899,0.567118852345023,47.2031468764584,49.003266884459,0.216473833122495,0.118621872476917,NA,NA,NA,NA,NA,0.65,0.0231259968102073,43.2413793103448
-1,0,1160.87739182612,1160.87739182612,0.573700457502244,49.4032935529035,51.2034135609041,0.0755885495385742,0.0428285143845679,0.217425111434646,48.4032268817921,0.997398983286487,2.34662937662822,1.46121199263347,0.7,0.0231259968102073,43.2413793103448
1,0,765.051003400227,765.051003400227,0.572731868731841,53.4035602373492,54.6036402426828,0.0129975828700948,0.00901435470232328,NA,NA,NA,NA,NA,0.7,0.0231259968102073,43.2413793103448
2,0,808.25388359224,808.25388359224,0.573045138895686,54.003600240016,55.403693579572,0.0254614471849671,0.0157377603209175,NA,NA,NA,NA,NA,0.7,0.0231259968102073,43.2413793103448
3,0,855.257017134476,855.257017134476,0.573281643877271,54.6036402426828,56.0037335822388,0.0459262290294433,0.0267896877058388,NA,NA,NA,NA,NA,0.7,0.0231259968102073,43.2413793103448
4,0,921.261417427829,921.261417427829,0.573492819435248,54.4036269084606,56.0037335822388,0.090062320719407,0.0506485593093424,NA,NA,NA,NA,NA,0.7,0.0231259968102073,43.2413793103448
5,0,1112.27415161011,1112.27415161011,0.573727841017634,46.4030935395693,48.0032002133476,0.222513513328861,0.121799914581117,NA,NA,NA,NA,NA,0.7,0.0231259968102073,43.2413793103448
-1,0,1202.48016534436,1202.48016534436,0.580095849063475,48.4032268817921,50.2033468897927,0.074500611536166,0.0422000358103653,0.210705905998908,47.4031602106807,0.998875909012619,2.39202694949449,1.45397469649585,0.75,0.0231259968102073,43.2413793103448
1,0,786.052403493566,786.052403493566,0.579080063069616,52.4034935662377,53.6035735715714,0.0124634287607442,0.0086936739267965,NA,NA,NA,NA,NA,0.75,0.0231259968102073,43.2413793103448
2,0,826.855123674912,826.855123674912,0.579380248467902,53.2035469031269,54.4036269084606,0.0236099923795899,0.0147008643782424,NA,NA,NA,NA,NA,0.75,0.0231259968102073,43.2413793103448
3,0,873.258217214481,873.258217214481,0.579623851110687,54.003600240016,55.403693579572,0.0425916300892459,0.0249431225280108,NA,NA,NA,NA,NA,0.75,0.0231259968102073,43.2413793103448
4,0,940.862724181612,940.862724181612,0.57985337624202,54.2036135742383,55.8037202480165,0.0862614588833316,0.0485427207461614,NA,NA,NA,NA,NA,0.75,0.0231259968102073,43.2413793103448
5,0,1155.47703180212,1155.47703180212,0.580123737954227,45.4030268684579,47.0031335422361,0.228803048214382,0.125089297683696,NA,NA,NA,NA,NA,0.75,0.0231259968102073,43.2413793103448
-1,0,1257.88385892393,1257.88385892393,0.586470407206327,47.4031602106807,49.2032802186812,0.073096509217573,0.0413899577698426,0.205552315322396,46.6031068737916,0.993317523382342,2.43944542320829,1.45027570229573,0.8,0.0231259968102073,43.2413793103448
1,0,815.854390292686,815.854390292686,0.585396756978664,51.4034268951263,52.60350690046,0.0118689198365954,0.00833164972301342,NA,NA,NA,NA,NA,0.8,0.0231259968102073,43.2413793103448
2,0,854.056937129142,854.056937129142,0.585681710368068,52.4034935662377,53.6035735715714,0.0215786820847828,0.0135577808966366,NA,NA,NA,NA,NA,0.8,0.0231259968102073,43.2413793103448
3,0,899.259950663378,899.259950663378,0.585930220117717,53.4035602373492,54.8036535769051,0.038764755550944,0.0228194237839551,NA,NA,NA,NA,NA,0.8,0.0231259968102073,43.2413793103448
4,0,968.264550970065,968.264550970065,0.58618116898697,54.2036135742383,55.8037202480165,0.0813574654765597,0.0458226516994393,NA,NA,NA,NA,NA,0.8,0.0231259968102073,43.2413793103448
5,0,1212.48083205547,1212.48083205547,0.586498684237653,44.4029601973465,46.203080205347,0.235314460842975,0.128502279718498,NA,NA,NA,NA,NA,0.8,0.0231259968102073,43.2413793103448
-1,0,1321.08807253817,1321.08807253817,0.593018799703248,46.203080205347,48.0032002133476,0.0713530472562373,0.0403838416663673,0.197698425349095,45.6030402026802,0.999449387966726,2.4888694373421,1.45006710883812,0.85,0.0231259968102073,43.2413793103448
1,0,852.456830455364,852.456830455364,0.591883634958012,50.4033602240149,51.6034402293486,0.0112097191162833,0.00792476539567952,NA,NA,NA,NA,NA,0.85,0.0231259968102073,43.2413793103448
2,0,887.059137275818,887.059137275818,0.592146261738831,51.4034268951263,52.60350690046,0.0193579300116778,0.0123018220846779,NA,NA,NA,NA,NA,0.85,0.0231259968102073,43.2413793103448
3,0,930.062004133609,930.062004133609,0.592395678404173,52.8035202346823,54.2036135742383,0.0343849650780293,0.020383958693969,NA,NA,NA,NA,NA,0.85,0.0231259968102073,43.2413793103448
4,0,998.866591106074,998.866591106074,0.592667799395699,54.4036269084606,55.8037202480165,0.0750409058478229,0.0423165316048511,NA,NA,NA,NA,NA,0.85,0.0231259968102073,43.2413793103448
5,0,1277.68517901193,1277.68517901193,0.593047644660282,43.6029068604574,45.4030268684579,0.24207341696164,0.132017400339968,NA,NA,NA,NA,NA,0.85,0.0231259968102073,43.2413793103448
-1,0,1384.49229948663,1384.49229948663,0.599832344135182,45.0030002000133,46.8031202080139,0.0692518145788888,0.0391682574791288,0.193194851483121,45.0030002000133,0.999539012604325,2.54026943173741,1.45327321492097,0.9,0.0231259968102073,43.2413793103448
1,0,891.859457297153,891.859457297153,0.598638698464303,49.2032802186812,50.4033602240149,0.0104827449064634,0.00747100653112032,NA,NA,NA,NA,NA,0.9,0.0231259968102073,43.2413793103448
2,0,921.461430762051,921.461430762051,0.598868611115555,50.6033735582372,51.6034402293486,0.0169412973342733,0.0109290727109622,NA,NA,NA,NA,NA,0.9,0.0231259968102073,43.2413793103448
3,0,960.264017601173,960.264017601173,0.599108896340021,52.4034935662377,53.4035602373492,0.0293861483540217,0.0175983780972683,NA,NA,NA,NA,NA,0.9,0.0231259968102073,43.2413793103448
4,0,1026.26841789453,1026.26841789453,0.599398967382303,55.0036669111274,56.2037469164611,0.0668648709253787,0.0377710355634559,NA,NA,NA,NA,NA,0.9,0.0231259968102073,43.2413793103448
5,0,1343.88959263951,1343.88959263951,0.599862103793136,42.8028535235682,44.4029601973465,0.249046917790855,0.135647781735271,NA,NA,NA,NA,NA,0.9,0.0231259968102073,43.2413793103448
-1,0,1445.69637975865,1445.69637975865,0.606839657798785,43.8029201946796,45.4030268684579,0.0668010969480232,0.0377452812675878,0.205083916141331,46.4030935395693,0.997869718073726,2.59360256031059,1.45979253456013,0.95,0.0231259968102073,43.2413793103448
1,0,931.262084138943,931.262084138943,0.605588976579216,48.0032002133476,49.003266884459,0.00968892343789592,0.00697043872269552,NA,NA,NA,NA,NA,0.95,0.0231259968102073,43.2413793103448
2,0,954.66364424295,954.66364424295,0.605776000491312,49.4032935529035,50.4033602240149,0.0143260305903449,0.00943895506367393,NA,NA,NA,NA,NA,0.95,0.0231259968102073,43.2413793103448
3,0,987.065804386959,987.065804386959,0.605992770983775,51.8034535635709,52.60350690046,0.0236938878298657,0.0144218964918034,NA,NA,NA,NA,NA,0.95,0.0231259968102073,43.2413793103448
4,0,1046.46976465098,1046.46976465098,0.606290324725319,56.0037335822388,57.2038135875725,0.0561200065469389,0.0317833469176193,NA,NA,NA,NA,NA,0.95,0.0231259968102073,43.2413793103448
5,0,1408.49389959331,1408.49389959331,0.606870564451359,42.0028001866791,43.6029068604574,0.256232003378859,0.139376398328605,NA,NA,NA,NA,NA,0.95,0.0231259968102073,43.2413793103448
-1,0,1510.30068671245,1510.30068671245,0.613887227837801,42.4028268551237,44.2029468631242,0.0640479333828712,0.0361386606070234,0.238372844024555,52.4034935662377,0.998387258469416,2.64881404121306,1.46950068998829,1,0.0231259968102073,43.2413793103448
1,0,973.464897659844,973.464897659844,0.612576322221469,46.6031068737916,47.603173544903,0.00883519977986188,0.00642803107635843,NA,NA,NA,NA,NA,1,0.0231259968102073,43.2413793103448
2,0,989.265951063404,989.265951063404,0.612706742627145,48.0032002133476,48.8032535502367,0.0115229837829337,0.00784168643349936,NA,NA,NA,NA,NA,1,0.0231259968102073,43.2413793103448
3,0,1012.46749783319,1012.46749783319,0.612876684765324,51.0034002266818,51.4034268951263,0.0172309239333263,0.0108203766334078,NA,NA,NA,NA,NA,1,0.0231259968102073,43.2413793103448
4,0,1059.67064470965,1059.67064470965,0.613155682914745,58.4038935929062,59.2039469297953,0.0415034272648088,0.0236082292529542,NA,NA,NA,NA,NA,1,0.0231259968102073,43.2413793103448
5,0,1476.89845989733,1476.89845989733,0.613919400414998,41.20274684979,42.8028535235682,0.263621487363293,0.143196719393128,NA,NA,NA,NA,NA,1,0.0231259968102073,43.2413793103448
-1,0,560.437362490833,560.437362490833,0.513507523275554,62.0041336089073,63.8042536169078,0.0735412427080403,0.0417811052131415,0.270054040774578,62.0041336089073,0.997495906332717,1.90597259964159,1.90597259964159,0,0.022256331542594,44.9310344827586
1,0,370.024668311221,370.024668311221,0.512765527322573,65.6043736249083,67.0044669644643,0.0162406065173758,0.0106952158918393,NA,NA,NA,NA,NA,0,0.022256331542594,44.9310344827586
2,0,409.42729515301,409.42729515301,0.513201350245318,65.0043336222415,66.6044402960197,0.038224036340644,0.0226271312381012,NA,NA,NA,NA,NA,0,0.022256331542594,44.9310344827586
3,0,439.429295286352,439.429295286352,0.513373610179655,64.2042802853524,65.8043869591306,0.0632118282752552,0.0361869766301206,NA,NA,NA,NA,NA,0,0.022256331542594,44.9310344827586
4,0,469.631308753917,469.631308753917,0.513474836382427,62.8041869457964,64.6043069537969,0.0965678392165027,0.0542768698986783,NA,NA,NA,NA,NA,0,0.022256331542594,44.9310344827586
5,0,514.834322288153,514.834322288153,0.513554496050219,59.6039735982399,61.4040936062404,0.157095502952874,0.0870277310361497,NA,NA,NA,NA,NA,0,0.022256331542594,44.9310344827586
-1,0,601.040069337956,601.040069337956,0.513574395341163,61.2040802720181,63.0042002800187,0.0741889651473113,0.0421412674406682,0.267500224477359,61.0040669377959,0.998928428210992,1.92796472279183,1.85678529716665,0.05,0.022256331542594,44.9310344827586
1,0,390.626041736116,390.626041736116,0.512867313408585,64.8043202880192,66.2044136275752,0.0161389000066107,0.0106541874340436,NA,NA,NA,NA,NA,0.05,0.022256331542594,44.9310344827586
2,0,433.228881925462,433.228881925462,0.513264897453334,64.2042802853524,65.8043869591306,0.0378449544037522,0.0224339046293052,NA,NA,NA,NA,NA,0.05,0.022256331542594,44.9310344827586
3,0,466.231082072138,466.231082072138,0.513430317555242,63.4042269484632,65.0043336222415,0.0630150422057419,0.0360909969577695,NA,NA,NA,NA,NA,0.05,0.022256331542594,44.9310344827586
4,0,500.233348889926,500.233348889926,0.513531284968403,62.2041469431295,63.8042536169078,0.0973097694399243,0.0546877827436249,NA,NA,NA,NA,NA,0.05,0.022256331542594,44.9310344827586
5,0,552.236815787719,552.236815787719,0.513613068631308,58.8039202613508,60.404026935129,0.160693111816557,0.0889715897821425,NA,NA,NA,NA,NA,0.05,0.022256331542594,44.9310344827586
-1,0,652.043469564638,652.043469564638,0.513854158594672,60.404026935129,62.0041336089073,0.0748048533923774,0.0424848658262195,0.266952410595402,60.2040136009067,0.99426542035639,1.95117240173484,1.80975296848338,0.1,0.022256331542594,44.9310344827586
1,0,417.027801853457,417.027801853457,0.513155400016186,64.0042669511301,65.2043469564638,0.0160220192894156,0.0106044529773527,NA,NA,NA,NA,NA,0.1,0.022256331542594,44.9310344827586
2,0,463.630908727248,463.630908727248,0.513531777993377,63.4042269484632,65.0043336222415,0.0374092186091523,0.0222089907161205,NA,NA,NA,NA,NA,0.1,0.022256331542594,44.9310344827586
3,0,500.233348889926,500.233348889926,0.513696213434575,62.8041869457964,64.4042936195746,0.0627278821459614,0.0359454387888995,NA,NA,NA,NA,NA,0.1,0.022256331542594,44.9310344827586
4,0,538.635909060604,538.635909060604,0.513800028737537,61.4040936062404,63.0042002800187,0.0979855533812931,0.0550610613754193,NA,NA,NA,NA,NA,0.1,0.022256331542594,44.9310344827586
5,0,599.239949329955,599.239949329955,0.513886280932522,57.8038535902393,59.4039602640176,0.164430399573961,0.0909867935291998,NA,NA,NA,NA,NA,0.1,0.022256331542594,44.9310344827586
-1,0,716.24774984999,716.24774984999,0.514495304409254,59.4039602640176,61.2040802720181,0.075385978114812,0.0428067327793277,0.264170032534579,59.2039469297953,0.995043652576874,1.97567334127053,1.76501746888171,0.15,0.022256331542594,44.9310344827586
1,0,451.030068671245,451.030068671245,0.513777427396346,63.0042002800187,64.4042936195746,0.0158887557008633,0.0105446561335085,NA,NA,NA,NA,NA,0.15,0.022256331542594,44.9310344827586
2,0,502.433495566371,502.433495566371,0.514149235539432,62.6041736115741,64.2042802853524,0.0369112855067674,0.0219491997910785,NA,NA,NA,NA,NA,0.15,0.022256331542594,44.9310344827586
3,0,543.636242416161,543.636242416161,0.514319387786501,62.0041336089073,63.6042402826855,0.0623405863858869,0.0357438739592486,NA,NA,NA,NA,NA,0.15,0.022256331542594,44.9310344827586
4,0,587.439162610841,587.439162610841,0.514429129326541,60.6040402693513,62.4041602773518,0.0985782452655934,0.0553889322646114,NA,NA,NA,NA,NA,0.15,0.022256331542594,44.9310344827586
5,0,658.843922928195,658.843922928195,0.514521954015142,56.803786919128,58.6039069271285,0.168312862026964,0.0930797953792907,NA,NA,NA,NA,NA,0.15,0.022256331542594,44.9310344827586
-1,0,795.653043536236,795.653043536236,0.515718112697852,58.6039069271285,60.2040136009067,0.0759195128013079,0.0431023716042415,0.261229777143944,58.2038802586839,0.995584109504847,2.00154752387119,1.72272460868294,0.2,0.022256331542594,44.9310344827586
1,0,494.632975531702,494.632975531702,0.514956949519589,62.2041469431295,63.4042269484632,0.0157374064051006,0.0104735721095526,NA,NA,NA,NA,NA,0.2,0.022256331542594,44.9310344827586
2,0,551.43676245083,551.43676245083,0.515337563909076,61.804120274685,63.4042269484632,0.0363450892662915,0.0216510321623496,NA,NA,NA,NA,NA,0.2,0.022256331542594,44.9310344827586
3,0,597.839855990399,597.839855990399,0.515518654309412,61.2040802720181,62.8041869457964,0.0618369280038545,0.0354778349278454,NA,NA,NA,NA,NA,0.2,0.022256331542594,44.9310344827586
4,0,648.243216214414,648.243216214414,0.51563805122801,60.0040002666844,61.6041069404627,0.0990710922152882,0.0556619687767704,NA,NA,NA,NA,NA,0.2,0.022256331542594,44.9310344827586
5,0,732.848856590439,732.848856590439,0.515740146612248,55.8037202480165,57.6038402560171,0.172349051792279,0.0952522248483635,NA,NA,NA,NA,NA,0.2,0.022256331542594,44.9310344827586
-1,0,889.059270618041,889.059270618041,0.517826011573732,57.6038402560171,59.4039602640176,0.0763995101805257,0.0433663292950473,0.258106561119573,57.2038135875725,0.99589352680416,2.02887639073257,1.68302252181865,0.25,0.022256331542594,44.9310344827586
1,0,548.636575771718,548.636575771718,0.517003856397589,61.4040936062404,62.6041736115741,0.0155655021893815,0.0103903906202569,NA,NA,NA,NA,NA,0.25,0.022256331542594,44.9310344827586
2,0,611.04073604907,611.04073604907,0.517402379414489,61.0040669377959,62.6041736115741,0.0357040135796191,0.0213106588516144,NA,NA,NA,NA,NA,0.25,0.022256331542594,44.9310344827586
3,0,663.244216281085,663.244216281085,0.517598962359863,60.404026935129,62.0041336089073,0.0612011039103749,0.0351385294078058,NA,NA,NA,NA,NA,0.25,0.022256331542594,44.9310344827586
4,0,720.848056537102,720.848056537102,0.5177304870492,59.2039469297953,60.8040536035736,0.099442966341169,0.0558654657571931,NA,NA,NA,NA,NA,0.25,0.022256331542594,44.9310344827586
5,0,821.054736982466,821.054736982466,0.517844349497137,54.8036535769051,56.6037735849057,0.176547911159341,0.0975081932339307,NA,NA,NA,NA,NA,0.25,0.022256331542594,44.9310344827586
-1,0,987.665844389626,987.665844389626,0.521164662021921,56.803786919128,58.4038935929062,0.076809969891497,0.0435918645905154,0.254772448413547,56.2037469164611,0.995986154969787,2.05774180014838,1.64605959693144,0.3,0.022256331542594,44.9310344827586
1,0,610.240682712181,610.240682712181,0.520277664157753,60.404026935129,61.804120274685,0.0153717739917595,0.0102930028832669,NA,NA,NA,NA,NA,0.3,0.022256331542594,44.9310344827586
2,0,677.445163010867,677.445163010867,0.520696160292973,60.2040136009067,61.804120274685,0.0349808676547076,0.0209239035382429,NA,NA,NA,NA,NA,0.3,0.022256331542594,44.9310344827586
3,0,734.64897659844,734.64897659844,0.520908568340523,59.8039869324622,61.4040936062404,0.0604163854515736,0.0347161654252942,NA,NA,NA,NA,NA,0.3,0.022256331542594,44.9310344827586
4,0,799.053270218015,799.053270218015,0.521053431832903,58.6039069271285,60.2040136009067,0.0996635255185814,0.0559874662644653,NA,NA,NA,NA,NA,0.3,0.022256331542594,44.9310344827586
5,0,915.461030735382,915.461030735382,0.521180588116278,53.8035869057937,55.6037069137943,0.180918728334276,0.0998521852176162,NA,NA,NA,NA,NA,0.3,0.022256331542594,44.9310344827586
-1,0,1072.6715114341,1072.6715114341,0.525969501362889,55.8037202480165,57.6038402560171,0.0771427881540461,0.0437710615984969,0.251196713250973,55.2036802453497,0.995885557863776,2.08822475565249,1.61198195721376,0.35,0.022256331542594,44.9310344827586
1,0,670.444696313088,670.444696313088,0.525033783227054,59.6039735982399,60.8040536035736,0.0151530334290713,0.0101804958965364,NA,NA,NA,NA,NA,0.35,0.022256331542594,44.9310344827586
2,0,739.449296619775,739.449296619775,0.525462343907187,59.4039602640176,60.8040536035736,0.0341678685850617,0.0204863522537098,NA,NA,NA,NA,NA,0.35,0.022256331542594,44.9310344827586
3,0,799.653310220681,799.653310220681,0.525687992542176,59.003933595573,60.6040402693513,0.059463903738352,0.0342009424356845,NA,NA,NA,NA,NA,0.35,0.022256331542594,44.9310344827586
4,0,868.657910527368,868.657910527368,0.525844746536328,57.8038535902393,59.6039735982399,0.0997042325414944,0.0560067691848165,NA,NA,NA,NA,NA,0.35,0.022256331542594,44.9310344827586
5,0,999.066604440296,999.066604440296,0.525984866289195,52.8035202346823,54.6036402426828,0.185471042887854,0.102288782911143,NA,NA,NA,NA,NA,0.35,0.022256331542594,44.9310344827586
-1,0,1126.27508500567,1126.27508500567,0.532154499227602,54.8036535769051,56.6037735849057,0.0773766199796809,0.0438960055080933,0.247346042763691,54.2036135742383,0.995626840696179,2.1204039114563,1.58093050542328,0.4,0.022256331542594,44.9310344827586
1,0,716.647776518435,716.647776518435,0.531195426015996,58.6039069271285,60.0040002666844,0.0149070500271566,0.0100503338928633,NA,NA,NA,NA,NA,0.4,0.022256331542594,44.9310344827586
2,0,784.052270151343,784.052270151343,0.531621492733549,58.6039069271285,60.0040002666844,0.0332566332410036,0.0199932087510102,NA,NA,NA,NA,NA,0.4,0.022256331542594,44.9310344827586
3,0,844.456297086472,844.456297086472,0.53185488562267,58.2038802586839,59.8039869324622,0.058318279939866,0.0335784996480259,NA,NA,NA,NA,NA,0.4,0.022256331542594,44.9310344827586
4,0,915.26101740116,915.26101740116,0.532020646751463,57.2038135875725,58.8039202613508,0.0995244976262474,0.0559058840609356,NA,NA,NA,NA,NA,0.4,0.022256331542594,44.9310344827586
5,0,1054.87032468831,1054.87032468831,0.532171253183114,51.8034535635709,53.6035735715714,0.190214472925155,0.104822581859956,NA,NA,NA,NA,NA,0.4,0.022256331542594,44.9310344827586
-1,0,1147.27648509901,1147.27648509901,0.539283609786118,54.003600240016,55.6037069137943,0.0774972558501365,0.043954251311303,0.243184917195841,53.2035469031269,0.995259526437457,2.15435388237116,1.55303758985145,0.45,0.022256331542594,44.9310344827586
1,0,743.249549969998,743.249549969998,0.538322733667205,57.8038535902393,59.003933595573,0.0146307686751627,0.00990112611518943,NA,NA,NA,NA,NA,0.45,0.022256331542594,44.9310344827586
2,0,806.653776918461,806.653776918461,0.53873563424481,57.8038535902393,59.2039469297953,0.0322381839212405,0.0194389042724217,NA,NA,NA,NA,NA,0.45,0.022256331542594,44.9310344827586
3,0,865.057670511367,865.057670511367,0.538971564086713,57.6038402560171,59.2039469297953,0.0569577201885095,0.0328352243347545,NA,NA,NA,NA,NA,0.45,0.022256331542594,44.9310344827586
4,0,935.062337489166,935.062337489166,0.539143335759943,56.6037735849057,58.2038802586839,0.0990760296148979,0.0556556931048915,NA,NA,NA,NA,NA,0.45,0.022256331542594,44.9310344827586
5,0,1080.27201813454,1080.27201813454,0.539302970612751,51.0034002266818,52.60350690046,0.19515932867327,0.107458052662787,NA,NA,NA,NA,NA,0.45,0.022256331542594,44.9310344827586
-1,0,1148.87659177278,1148.87659177278,0.546802666260896,53.0035335689046,54.8036535769051,0.0774819316372788,0.0439371159792235,0.238676208206287,52.2034802320155,0.994851478568652,2.19014340860107,1.52842339337169,0.5,0.022256331542594,44.9310344827586
1,0,754.050270018001,754.050270018001,0.545845561646308,56.803786919128,58.2038802586839,0.0143207923385414,0.00972991317057885,NA,NA,NA,NA,NA,0.5,0.022256331542594,44.9310344827586
2,0,812.854190279352,812.854190279352,0.546242105677056,57.0038002533502,58.4038935929062,0.0311029733282504,0.0188177455639635,NA,NA,NA,NA,NA,0.5,0.022256331542594,44.9310344827586
3,0,868.457897193146,868.457897193146,0.546478557228635,56.803786919128,58.4038935929062,0.0553500961882919,0.0319558111996397,NA,NA,NA,NA,NA,0.5,0.022256331542594,44.9310344827586
4,0,936.862457497166,936.862457497166,0.546655922060791,56.0037335822388,57.6038402560171,0.0983016753077237,0.0552247281540023,NA,NA,NA,NA,NA,0.5,0.022256331542594,44.9310344827586
5,0,1086.87245816388,1086.87245816388,0.546824939658335,50.0033335555704,51.6034402293486,0.200318270569996,0.110199328111183,NA,NA,NA,NA,NA,0.5,0.022256331542594,44.9310344827586
-1,0,1145.87639175945,1145.87639175945,0.554273067933954,52.0034668977932,53.8035869057937,0.0773049029425073,0.0438281617726714,0.233782037046161,51.2034135609041,0.994494622739363,2.22783345035075,1.50719219670131,0.55,0.022256331542594,44.9310344827586
1,0,757.250483365558,757.250483365558,0.553314610360743,56.0037335822388,57.2038135875725,0.013973835309401,0.00953486338418425,NA,NA,NA,NA,NA,0.55,0.022256331542594,44.9310344827586
2,0,811.654110274018,811.654110274018,0.553694250368673,56.2037469164611,57.6038402560171,0.0298409359675212,0.0181236778511046,NA,NA,NA,NA,NA,0.55,0.022256331542594,44.9310344827586
3,0,864.857657177145,864.857657177145,0.553932662513664,56.2037469164611,57.8038535902393,0.0534679764178455,0.0309214764436371,NA,NA,NA,NA,NA,0.55,0.022256331542594,44.9310344827586
4,0,932.062137475832,932.062137475832,0.554117189244841,55.6037069137943,57.2038135875725,0.0971300324580236,0.0545743165465511,NA,NA,NA,NA,NA,0.55,0.022256331542594,44.9310344827586
5,0,1088.27255150343,1088.27255150343,0.55429795879802,49.003266884459,50.6033735582372,0.2056969228267,0.113049893162245,NA,NA,NA,NA,NA,0.55,0.022256331542594,44.9310344827586
-1,0,1149.07660510701,1149.07660510701,0.561448061603486,51.2034135609041,52.8035202346823,0.0769426354076836,0.0436120123956993,0.228464934155598,50.2033468897927,0.994313972553641,2.26747530983068,1.48942871208692,0.6,0.022256331542594,44.9310344827586
1,0,759.850656710447,759.850656710447,0.560475994736218,55.0036669111274,56.2037469164611,0.0135855773158558,0.00931241766677528,NA,NA,NA,NA,NA,0.6,0.022256331542594,44.9310344827586
2,0,810.854056937129,810.854056937129,0.560842213000877,55.403693579572,56.803786919128,0.0284415747632233,0.0173503152110042,NA,NA,NA,NA,NA,0.6,0.022256331542594,44.9310344827586
3,0,862.257483832256,862.257483832256,0.561084067073795,55.6037069137943,57.0038002533502,0.0512726415634651,0.0297123854169054,NA,NA,NA,NA,NA,0.6,0.022256331542594,44.9310344827586
4,0,929.26195079672,929.26195079672,0.561278527759273,55.0036669111274,56.6037735849057,0.0954798339847374,0.0536583536987979,NA,NA,NA,NA,NA,0.6,0.022256331542594,44.9310344827586
5,0,1095.07300486699,1095.07300486699,0.561474964788395,48.0032002133476,49.8033202213481,0.21130197446112,0.116014231947942,NA,NA,NA,NA,NA,0.6,0.022256331542594,44.9310344827586
-1,0,1165.07767184479,1165.07767184479,0.568253228108116,50.2033468897927,52.0034668977932,0.0763630144450462,0.0432737182949161,0.22268933966552,49.2032802186812,0.994483199582907,2.30910889487929,1.47519471660361,0.65,0.022256331542594,44.9310344827586
1,0,767.05113674245,767.05113674245,0.567254326911202,54.2036135742383,55.403693579572,0.0131520909161696,0.00906012124298497,NA,NA,NA,NA,NA,0.65,0.022256331542594,44.9310344827586
2,0,815.454363624242,815.454363624242,0.56760909633619,54.6036402426828,56.0037335822388,0.0268940934245734,0.0164909906622908,NA,NA,NA,NA,NA,0.65,0.022256331542594,44.9310344827586
3,0,865.657710514034,865.657710514034,0.567855904977412,55.0036669111274,56.4037602506834,0.0487254774420794,0.028307178218289,NA,NA,NA,NA,NA,0.65,0.022256331542594,44.9310344827586
4,0,933.462230815388,933.462230815388,0.568063593617199,54.6036402426828,56.2037469164611,0.0932393566795405,0.0524158126018958,NA,NA,NA,NA,NA,0.65,0.022256331542594,44.9310344827586
5,0,1113.67424494966,1113.67424494966,0.568281420859025,47.0031335422361,48.8032535502367,0.217137100340973,0.119097407797323,NA,NA,NA,NA,NA,0.65,0.022256331542594,44.9310344827586
-1,0,1197.27981865458,1197.27981865458,0.574749772068227,49.2032802186812,51.0034002266818,0.0755325568541774,0.042792484101794,0.216423479501404,48.2032135475698,0.995254388522148,2.35276124491625,1.46452622684024,0.7,0.022256331542594,44.9310344827586
1,0,782.052136809121,782.052136809121,0.573709589874403,53.2035469031269,54.4036269084606,0.0126687082993437,0.00877422929662023,NA,NA,NA,NA,NA,0.7,0.022256331542594,44.9310344827586
2,0,828.055203680245,828.055203680245,0.574052111881438,53.8035869057937,55.2036802453497,0.0251875867065662,0.0155388309659272,NA,NA,NA,NA,NA,0.7,0.022256331542594,44.9310344827586
3,0,877.858523901593,877.858523901593,0.574307240167761,54.4036269084606,55.8037202480165,0.045782990930158,0.0266797995036995,NA,NA,NA,NA,NA,0.7,0.022256331542594,44.9310344827586
4,0,947.263150876725,947.263150876725,0.57453176223838,54.4036269084606,56.0037335822388,0.0902766957977409,0.050771828733055,NA,NA,NA,NA,NA,0.7,0.022256331542594,44.9310344827586
